issue_date,province_id,lead,probability,base_rate,y_obs
2024-02-24,20,3,0.405039,0.105947,0.0
2024-02-24,20,4,0.384112,0.106015,0.0
2024-02-24,20,5,0.38322,0.106083,0.0
2024-02-24,20,6,0.416197,0.106151,1.0
2024-01-30,21,2,0.411973,0.106976,1.0
2024-01-30,21,3,0.455228,0.107045,1.0
2024-01-30,21,4,0.396994,0.107113,1.0
2024-01-30,21,5,0.412043,0.107182,1.0
2024-01-30,21,6,0.440243,0.107251,0.0
2024-01-31,21,2,0.474578,0.106976,1.0
2024-01-31,21,3,0.514785,0.107045,1.0
2024-01-31,21,4,0.45831,0.107113,1.0
2024-01-31,21,5,0.471604,0.107182,1.0
2024-01-31,21,6,0.482814,0.107251,0.0
2024-02-01,21,2,0.493524,0.106976,1.0
2024-02-01,21,3,0.531098,0.107045,1.0
2024-02-01,21,4,0.476288,0.107113,1.0
2024-02-01,21,5,0.476802,0.107182,1.0
2024-02-01,21,6,0.486332,0.107251,0.0
2024-02-02,21,2,0.528209,0.106976,1.0
2024-02-02,21,3,0.529177,0.107045,1.0
2024-02-02,21,4,0.473583,0.107113,1.0
2024-02-02,21,5,0.467833,0.107182,1.0
2024-02-02,21,6,0.46277,0.107251,0.0
2024-02-03,21,2,0.585761,0.106976,1.0
2024-02-03,21,3,0.582418,0.107045,1.0
2024-02-03,21,4,0.537684,0.107113,1.0
2024-02-03,21,5,0.526231,0.107182,0.0
2024-02-03,21,6,0.51275,0.107251,0.0
2024-02-04,21,2,0.635613,0.106976,1.0
2024-02-04,21,3,0.637211,0.107045,1.0
2024-02-04,21,4,0.59454,0.107113,1.0
2024-02-04,21,5,0.580811,0.107182,0.0
2024-02-04,21,6,0.555762,0.107251,0.0
2024-02-05,21,2,0.678348,0.106976,1.0
2024-02-05,21,3,0.684846,0.107045,1.0
2024-02-05,21,4,0.641831,0.107113,1.0
2024-02-05,21,5,0.622298,0.107182,0.0
2024-02-05,21,6,0.592335,0.107251,0.0
2024-02-06,21,2,0.710472,0.106976,1.0
2024-02-06,21,3,0.726541,0.107045,1.0
2024-02-06,21,4,0.677945,0.107113,1.0
2024-02-06,21,5,0.649153,0.107182,0.0
2024-02-06,21,6,0.621156,0.107251,0.0
2024-02-07,21,2,0.70257,0.106976,1.0
2024-02-07,21,3,0.731529,0.107045,1.0
2024-02-07,21,4,0.719034,0.107113,1.0
2024-02-07,21,5,0.682702,0.107182,0.0
2024-02-07,21,6,0.641069,0.107251,0.0
2024-02-08,21,2,0.705323,0.106976,1.0
2024-02-08,21,3,0.725474,0.107045,1.0
2024-02-08,21,4,0.718288,0.107113,1.0
2024-02-08,21,5,0.6769,0.107182,0.0
2024-02-08,21,6,0.639485,0.107251,0.0
2024-02-09,21,2,0.731511,0.106976,1.0
2024-02-09,21,3,0.727527,0.107045,1.0
2024-02-09,21,4,0.698855,0.107113,1.0
2024-02-09,21,5,0.663463,0.107182,0.0
2024-02-09,21,6,0.641986,0.107251,0.0
2024-02-10,21,2,0.700432,0.106976,1.0
2024-02-10,21,3,0.727696,0.107045,1.0
2024-02-10,21,4,0.710213,0.107113,0.0
2024-02-10,21,5,0.672405,0.107182,0.0
2024-02-10,21,6,0.681129,0.107251,0.0
2024-02-11,21,2,0.643875,0.106976,1.0
2024-02-11,21,3,0.676574,0.107045,1.0
2024-02-11,21,4,0.651949,0.107113,0.0
2024-02-11,21,5,0.607922,0.107182,0.0
2024-02-11,21,6,0.637453,0.107251,0.0
2024-02-12,21,2,0.602596,0.106976,1.0
2024-02-12,21,3,0.629931,0.107045,1.0
2024-02-12,21,4,0.604831,0.107113,0.0
2024-02-12,21,5,0.565832,0.107182,0.0
2024-02-12,21,6,0.59764,0.107251,1.0
2024-02-13,21,2,0.574447,0.106976,1.0
2024-02-13,21,3,0.596829,0.107045,1.0
2024-02-13,21,4,0.563986,0.107113,0.0
2024-02-13,21,5,0.543897,0.107182,0.0
2024-02-13,21,6,0.555418,0.107251,1.0
2024-02-14,21,2,0.580637,0.106976,1.0
2024-02-14,21,3,0.606794,0.107045,1.0
2024-02-14,21,4,0.567639,0.107113,0.0
2024-02-14,21,5,0.555554,0.107182,0.0
2024-02-14,21,6,0.554097,0.107251,1.0
2024-02-15,21,2,0.590827,0.106976,1.0
2024-02-15,21,3,0.607935,0.107045,1.0
2024-02-15,21,4,0.56797,0.107113,0.0
2024-02-15,21,5,0.559996,0.107182,0.0
2024-02-15,21,6,0.544718,0.107251,1.0
2024-02-16,21,2,0.557109,0.106976,1.0
2024-02-16,21,3,0.535866,0.107045,1.0
2024-02-16,21,4,0.487372,0.107113,0.0
2024-02-16,21,5,0.469111,0.107182,0.0
2024-02-16,21,6,0.462824,0.107251,1.0
2024-02-17,21,2,0.561421,0.106976,1.0
2024-02-17,21,3,0.572087,0.107045,0.0
2024-02-17,21,4,0.540106,0.107113,0.0
2024-02-17,21,5,0.514139,0.107182,0.0
2024-02-17,21,6,0.534207,0.107251,1.0
2024-02-18,21,2,0.56066,0.106976,1.0
2024-02-18,21,3,0.567654,0.107045,0.0
2024-02-18,21,4,0.539175,0.107113,0.0
2024-02-18,21,5,0.513441,0.107182,0.0
2024-02-18,21,6,0.535913,0.107251,1.0
2024-02-19,21,2,0.56934,0.106976,1.0
2024-02-19,21,3,0.567288,0.107045,0.0
2024-02-19,21,4,0.511287,0.107113,0.0
2024-02-19,21,5,0.505607,0.107182,1.0
2024-02-19,21,6,0.53525,0.107251,1.0
2024-02-20,21,2,0.613718,0.106976,1.0
2024-02-20,21,3,0.608664,0.107045,0.0
2024-02-20,21,4,0.556169,0.107113,0.0
2024-02-20,21,5,0.550766,0.107182,1.0
2024-02-20,21,6,0.565657,0.107251,1.0
2024-02-21,21,2,0.576295,0.106976,1.0
2024-02-21,21,3,0.607311,0.107045,0.0
2024-02-21,21,4,0.659757,0.107113,0.0
2024-02-21,21,5,0.637041,0.107182,1.0
2024-02-21,21,6,0.615766,0.107251,1.0
2024-02-22,21,2,0.569201,0.106976,1.0
2024-02-22,21,3,0.554327,0.107045,0.0
2024-02-22,21,4,0.559071,0.107113,0.0
2024-02-22,21,5,0.528635,0.107182,1.0
2024-02-22,21,6,0.509867,0.107251,1.0
2024-02-23,21,2,0.571998,0.106976,1.0
2024-02-23,21,3,0.558621,0.107045,0.0
2024-02-23,21,4,0.563193,0.107113,0.0
2024-02-23,21,5,0.534654,0.107182,1.0
2024-02-23,21,6,0.513355,0.107251,1.0
2024-02-24,21,2,0.633568,0.106976,0.0
2024-02-24,21,3,0.600684,0.107045,0.0
2024-02-24,21,4,0.570423,0.107113,0.0
2024-02-24,21,5,0.54389,0.107182,1.0
2024-02-24,21,6,0.533474,0.107251,1.0
2024-01-30,22,2,0.294503,0.121971,0.0
2024-01-30,22,3,0.351446,0.122049,0.0
2024-01-30,22,4,0.309541,0.122128,0.0
2024-01-30,22,5,0.340953,0.122206,0.0
2024-01-30,22,6,0.365881,0.121826,0.0
2024-01-31,22,2,0.313362,0.121971,0.0
2024-01-31,22,3,0.365085,0.122049,0.0
2024-01-31,22,4,0.32348,0.122128,0.0
2024-01-31,22,5,0.368046,0.122206,0.0
2024-01-31,22,6,0.368451,0.121826,0.0
2024-02-01,22,2,0.299711,0.121971,0.0
2024-02-01,22,3,0.344766,0.122049,0.0
2024-02-01,22,4,0.303222,0.122128,0.0
2024-02-01,22,5,0.343297,0.122206,0.0
2024-02-01,22,6,0.341326,0.121826,0.0
2024-02-02,22,2,0.332598,0.121971,0.0
2024-02-02,22,3,0.369356,0.122049,0.0
2024-02-02,22,4,0.333051,0.122128,0.0
2024-02-02,22,5,0.371069,0.122206,0.0
2024-02-02,22,6,0.367406,0.121826,0.0
2024-02-03,22,2,0.350781,0.121971,0.0
2024-02-03,22,3,0.382974,0.122049,0.0
2024-02-03,22,4,0.350713,0.122128,0.0
2024-02-03,22,5,0.382709,0.122206,0.0
2024-02-03,22,6,0.38455,0.121826,0.0
2024-02-04,22,2,0.350857,0.121971,0.0
2024-02-04,22,3,0.390261,0.122049,0.0
2024-02-04,22,4,0.353517,0.122128,0.0
2024-02-04,22,5,0.376067,0.122206,0.0
2024-02-04,22,6,0.392036,0.121826,0.0
2024-02-05,22,2,0.348045,0.121971,0.0
2024-02-05,22,3,0.39386,0.122049,0.0
2024-02-05,22,4,0.348125,0.122128,0.0
2024-02-05,22,5,0.364362,0.122206,0.0
2024-02-05,22,6,0.385343,0.121826,0.0
2024-02-06,22,2,0.343963,0.121971,0.0
2024-02-06,22,3,0.400813,0.122049,0.0
2024-02-06,22,4,0.340553,0.122128,0.0
2024-02-06,22,5,0.34895,0.122206,0.0
2024-02-06,22,6,0.377907,0.121826,0.0
2024-02-07,22,2,0.337254,0.121971,0.0
2024-02-07,22,3,0.408674,0.122049,0.0
2024-02-07,22,4,0.387795,0.122128,0.0
2024-02-07,22,5,0.385644,0.122206,0.0
2024-02-07,22,6,0.401349,0.121826,0.0
2024-02-08,22,2,0.348305,0.121971,0.0
2024-02-08,22,3,0.407385,0.122049,0.0
2024-02-08,22,4,0.392906,0.122128,0.0
2024-02-08,22,5,0.388544,0.122206,0.0
2024-02-08,22,6,0.402992,0.121826,0.0
2024-02-09,22,2,0.38265,0.121971,0.0
2024-02-09,22,3,0.41253,0.122049,0.0
2024-02-09,22,4,0.371567,0.122128,0.0
2024-02-09,22,5,0.375407,0.122206,0.0
2024-02-09,22,6,0.403928,0.121826,0.0
2024-02-10,22,2,0.371517,0.121971,0.0
2024-02-10,22,3,0.407067,0.122049,0.0
2024-02-10,22,4,0.371134,0.122128,0.0
2024-02-10,22,5,0.368047,0.122206,0.0
2024-02-10,22,6,0.416193,0.121826,0.0
2024-02-11,22,2,0.34201,0.121971,0.0
2024-02-11,22,3,0.383642,0.122049,0.0
2024-02-11,22,4,0.349028,0.122128,0.0
2024-02-11,22,5,0.33538,0.122206,0.0
2024-02-11,22,6,0.408436,0.121826,0.0
2024-02-12,22,2,0.360641,0.121971,0.0
2024-02-12,22,3,0.39228,0.122049,0.0
2024-02-12,22,4,0.361638,0.122128,0.0
2024-02-12,22,5,0.359886,0.122206,0.0
2024-02-12,22,6,0.408461,0.121826,1.0
2024-02-13,22,2,0.371065,0.121971,0.0
2024-02-13,22,3,0.400593,0.122049,0.0
2024-02-13,22,4,0.365375,0.122128,0.0
2024-02-13,22,5,0.373327,0.122206,0.0
2024-02-13,22,6,0.401473,0.121826,1.0
2024-02-14,22,2,0.368296,0.121971,0.0
2024-02-14,22,3,0.404856,0.122049,0.0
2024-02-14,22,4,0.361977,0.122128,0.0
2024-02-14,22,5,0.373111,0.122206,0.0
2024-02-14,22,6,0.395889,0.121826,1.0
2024-02-15,22,2,0.367419,0.121971,0.0
2024-02-15,22,3,0.398031,0.122049,0.0
2024-02-15,22,4,0.35604,0.122128,0.0
2024-02-15,22,5,0.369244,0.122206,0.0
2024-02-15,22,6,0.385623,0.121826,1.0
2024-02-16,22,2,0.367857,0.121971,0.0
2024-02-16,22,3,0.387281,0.122049,0.0
2024-02-16,22,4,0.350927,0.122128,0.0
2024-02-16,22,5,0.360474,0.122206,0.0
2024-02-16,22,6,0.378887,0.121826,1.0
2024-02-17,22,2,0.372459,0.121971,0.0
2024-02-17,22,3,0.386773,0.122049,0.0
2024-02-17,22,4,0.351025,0.122128,0.0
2024-02-17,22,5,0.359004,0.122206,0.0
2024-02-17,22,6,0.380256,0.121826,1.0
2024-02-18,22,2,0.381331,0.121971,0.0
2024-02-18,22,3,0.389926,0.122049,0.0
2024-02-18,22,4,0.357066,0.122128,0.0
2024-02-18,22,5,0.360796,0.122206,0.0
2024-02-18,22,6,0.391141,0.121826,1.0
2024-02-19,22,2,0.378993,0.121971,0.0
2024-02-19,22,3,0.381674,0.122049,0.0
2024-02-19,22,4,0.325607,0.122128,0.0
2024-02-19,22,5,0.34159,0.122206,1.0
2024-02-19,22,6,0.39194,0.121826,1.0
2024-02-20,22,2,0.382052,0.121971,0.0
2024-02-20,22,3,0.379924,0.122049,0.0
2024-02-20,22,4,0.322813,0.122128,0.0
2024-02-20,22,5,0.342895,0.122206,1.0
2024-02-20,22,6,0.387643,0.121826,1.0
2024-02-21,22,2,0.325239,0.121971,0.0
2024-02-21,22,3,0.363225,0.122049,0.0
2024-02-21,22,4,0.406319,0.122128,0.0
2024-02-21,22,5,0.397828,0.122206,1.0
2024-02-21,22,6,0.427614,0.121826,1.0
2024-02-22,22,2,0.338352,0.121971,0.0
2024-02-22,22,3,0.361687,0.122049,0.0
2024-02-22,22,4,0.367524,0.122128,0.0
2024-02-22,22,5,0.352594,0.122206,1.0
2024-02-22,22,6,0.393382,0.121826,1.0
2024-02-23,22,2,0.350001,0.121971,0.0
2024-02-23,22,3,0.371528,0.122049,0.0
2024-02-23,22,4,0.374873,0.122128,0.0
2024-02-23,22,5,0.36631,0.122206,1.0
2024-02-23,22,6,0.393111,0.121826,1.0
2024-02-24,22,2,0.372643,0.121971,0.0
2024-02-24,22,3,0.370775,0.122049,0.0
2024-02-24,22,4,0.336078,0.122128,0.0
2024-02-24,22,5,0.337737,0.122206,1.0
2024-02-24,22,6,0.372159,0.121826,1.0
2024-01-30,23,2,0.228163,0.116851,0.0
2024-01-30,23,3,0.291726,0.116834,0.0
2024-01-30,23,4,0.265838,0.116909,0.0
2024-01-30,23,5,0.308658,0.116984,0.0
2024-01-30,23,6,0.331145,0.116876,0.0
2024-01-31,23,2,0.254751,0.116851,0.0
2024-01-31,23,3,0.312513,0.116834,0.0
2024-01-31,23,4,0.286555,0.116909,0.0
2024-01-31,23,5,0.345256,0.116984,0.0
2024-01-31,23,6,0.33755,0.116876,0.0
2024-02-01,23,2,0.251109,0.116851,0.0
2024-02-01,23,3,0.300552,0.116834,0.0
2024-02-01,23,4,0.273073,0.116909,0.0
2024-02-01,23,5,0.323065,0.116984,0.0
2024-02-01,23,6,0.315575,0.116876,0.0
2024-02-02,23,2,0.288487,0.116851,0.0
2024-02-02,23,3,0.32965,0.116834,0.0
2024-02-02,23,4,0.306286,0.116909,0.0
2024-02-02,23,5,0.351038,0.116984,0.0
2024-02-02,23,6,0.345428,0.116876,0.0
2024-02-03,23,2,0.308913,0.116851,0.0
2024-02-03,23,3,0.345389,0.116834,0.0
2024-02-03,23,4,0.325771,0.116909,0.0
2024-02-03,23,5,0.360495,0.116984,0.0
2024-02-03,23,6,0.366164,0.116876,0.0
2024-02-04,23,2,0.314258,0.116851,0.0
2024-02-04,23,3,0.356651,0.116834,0.0
2024-02-04,23,4,0.332333,0.116909,0.0
2024-02-04,23,5,0.355438,0.116984,0.0
2024-02-04,23,6,0.378004,0.116876,0.0
2024-02-05,23,2,0.310817,0.116851,0.0
2024-02-05,23,3,0.35923,0.116834,0.0
2024-02-05,23,4,0.327385,0.116909,0.0
2024-02-05,23,5,0.342686,0.116984,0.0
2024-02-05,23,6,0.375242,0.116876,0.0
2024-02-06,23,2,0.307917,0.116851,0.0
2024-02-06,23,3,0.36675,0.116834,0.0
2024-02-06,23,4,0.321886,0.116909,0.0
2024-02-06,23,5,0.330983,0.116984,0.0
2024-02-06,23,6,0.37095,0.116876,0.0
2024-02-07,23,2,0.300288,0.116851,0.0
2024-02-07,23,3,0.373128,0.116834,0.0
2024-02-07,23,4,0.366509,0.116909,0.0
2024-02-07,23,5,0.366413,0.116984,0.0
2024-02-07,23,6,0.392442,0.116876,0.0
2024-02-08,23,2,0.306676,0.116851,0.0
2024-02-08,23,3,0.368485,0.116834,0.0
2024-02-08,23,4,0.368885,0.116909,0.0
2024-02-08,23,5,0.3678,0.116984,0.0
2024-02-08,23,6,0.393026,0.116876,0.0
2024-02-09,23,2,0.335644,0.116851,0.0
2024-02-09,23,3,0.370741,0.116834,0.0
2024-02-09,23,4,0.346719,0.116909,0.0
2024-02-09,23,5,0.355941,0.116984,0.0
2024-02-09,23,6,0.393616,0.116876,0.0
2024-02-10,23,2,0.321777,0.116851,0.0
2024-02-10,23,3,0.362905,0.116834,0.0
2024-02-10,23,4,0.344465,0.116909,0.0
2024-02-10,23,5,0.34795,0.116984,0.0
2024-02-10,23,6,0.404778,0.116876,0.0
2024-02-11,23,2,0.293788,0.116851,0.0
2024-02-11,23,3,0.340014,0.116834,0.0
2024-02-11,23,4,0.322406,0.116909,0.0
2024-02-11,23,5,0.316192,0.116984,0.0
2024-02-11,23,6,0.395331,0.116876,0.0
2024-02-12,23,2,0.310313,0.116851,0.0
2024-02-12,23,3,0.347788,0.116834,0.0
2024-02-12,23,4,0.334003,0.116909,0.0
2024-02-12,23,5,0.339978,0.116984,0.0
2024-02-12,23,6,0.394176,0.116876,1.0
2024-02-13,23,2,0.320833,0.116851,0.0
2024-02-13,23,3,0.356216,0.116834,0.0
2024-02-13,23,4,0.338562,0.116909,0.0
2024-02-13,23,5,0.354909,0.116984,0.0
2024-02-13,23,6,0.388239,0.116876,1.0
2024-02-14,23,2,0.321232,0.116851,0.0
2024-02-14,23,3,0.36242,0.116834,0.0
2024-02-14,23,4,0.337445,0.116909,0.0
2024-02-14,23,5,0.35747,0.116984,0.0
2024-02-14,23,6,0.384116,0.116876,1.0
2024-02-15,23,2,0.319766,0.116851,0.0
2024-02-15,23,3,0.355277,0.116834,0.0
2024-02-15,23,4,0.330779,0.116909,0.0
2024-02-15,23,5,0.350471,0.116984,0.0
2024-02-15,23,6,0.373946,0.116876,1.0
2024-02-16,23,2,0.323723,0.116851,0.0
2024-02-16,23,3,0.347713,0.116834,0.0
2024-02-16,23,4,0.328429,0.116909,0.0
2024-02-16,23,5,0.346952,0.116984,0.0
2024-02-16,23,6,0.367959,0.116876,1.0
2024-02-17,23,2,0.324103,0.116851,0.0
2024-02-17,23,3,0.344548,0.116834,0.0
2024-02-17,23,4,0.326501,0.116909,0.0
2024-02-17,23,5,0.342669,0.116984,0.0
2024-02-17,23,6,0.369435,0.116876,1.0
2024-02-18,23,2,0.33096,0.116851,0.0
2024-02-18,23,3,0.346725,0.116834,0.0
2024-02-18,23,4,0.331681,0.116909,0.0
2024-02-18,23,5,0.34429,0.116984,0.0
2024-02-18,23,6,0.379591,0.116876,1.0
2024-02-19,23,2,0.331209,0.116851,0.0
2024-02-19,23,3,0.341031,0.116834,0.0
2024-02-19,23,4,0.303199,0.116909,0.0
2024-02-19,23,5,0.329663,0.116984,1.0
2024-02-19,23,6,0.379966,0.116876,1.0
2024-02-20,23,2,0.326644,0.116851,0.0
2024-02-20,23,3,0.334058,0.116834,0.0
2024-02-20,23,4,0.29577,0.116909,0.0
2024-02-20,23,5,0.322445,0.116984,1.0
2024-02-20,23,6,0.374457,0.116876,1.0
2024-02-21,23,2,0.278089,0.116851,0.0
2024-02-21,23,3,0.32084,0.116834,0.0
2024-02-21,23,4,0.379351,0.116909,0.0
2024-02-21,23,5,0.380897,0.116984,1.0
2024-02-21,23,6,0.416269,0.116876,1.0
2024-02-22,23,2,0.29616,0.116851,0.0
2024-02-22,23,3,0.324093,0.116834,0.0
2024-02-22,23,4,0.347923,0.116909,0.0
2024-02-22,23,5,0.346521,0.116984,1.0
2024-02-22,23,6,0.387447,0.116876,1.0
2024-02-23,23,2,0.308801,0.116851,0.0
2024-02-23,23,3,0.335059,0.116834,0.0
2024-02-23,23,4,0.35722,0.116909,0.0
2024-02-23,23,5,0.362864,0.116984,1.0
2024-02-23,23,6,0.389009,0.116876,1.0
2024-02-24,23,2,0.330938,0.116851,0.0
2024-02-24,23,3,0.335392,0.116834,0.0
2024-02-24,23,4,0.320608,0.116909,0.0
2024-02-24,23,5,0.334932,0.116984,1.0
2024-02-24,23,6,0.369954,0.116876,1.0
2024-01-30,24,2,0.198181,0.116668,0.0
2024-01-30,24,3,0.275505,0.116743,0.0
2024-01-30,24,4,0.249936,0.116818,0.0
2024-01-30,24,5,0.290565,0.116893,0.0
2024-01-30,24,6,0.298026,0.116968,0.0
2024-01-31,24,2,0.231627,0.116668,0.0
2024-01-31,24,3,0.302241,0.116743,0.0
2024-01-31,24,4,0.274044,0.116818,0.0
2024-01-31,24,5,0.324747,0.116893,0.0
2024-01-31,24,6,0.306983,0.116968,0.0
2024-02-01,24,2,0.236907,0.116668,0.0
2024-02-01,24,3,0.296495,0.116743,0.0
2024-02-01,24,4,0.266465,0.116818,0.0
2024-02-01,24,5,0.30757,0.116893,0.0
2024-02-01,24,6,0.291662,0.116968,0.0
2024-02-02,24,2,0.27436,0.116668,0.0
2024-02-02,24,3,0.325523,0.116743,0.0
2024-02-02,24,4,0.301055,0.116818,0.0
2024-02-02,24,5,0.335036,0.116893,0.0
2024-02-02,24,6,0.325832,0.116968,0.0
2024-02-03,24,2,0.300696,0.116668,0.0
2024-02-03,24,3,0.345114,0.116743,0.0
2024-02-03,24,4,0.32554,0.116818,0.0
2024-02-03,24,5,0.35073,0.116893,0.0
2024-02-03,24,6,0.351473,0.116968,0.0
2024-02-04,24,2,0.307738,0.116668,0.0
2024-02-04,24,3,0.356693,0.116743,0.0
2024-02-04,24,4,0.333574,0.116818,0.0
2024-02-04,24,5,0.347809,0.116893,0.0
2024-02-04,24,6,0.366758,0.116968,0.0
2024-02-05,24,2,0.304498,0.116668,0.0
2024-02-05,24,3,0.358791,0.116743,0.0
2024-02-05,24,4,0.329097,0.116818,0.0
2024-02-05,24,5,0.336524,0.116893,0.0
2024-02-05,24,6,0.36756,0.116968,0.0
2024-02-06,24,2,0.300869,0.116668,0.0
2024-02-06,24,3,0.365062,0.116743,0.0
2024-02-06,24,4,0.323705,0.116818,0.0
2024-02-06,24,5,0.326978,0.116893,0.0
2024-02-06,24,6,0.36609,0.116968,0.0
2024-02-07,24,2,0.29092,0.116668,0.0
2024-02-07,24,3,0.369169,0.116743,0.0
2024-02-07,24,4,0.367987,0.116818,0.0
2024-02-07,24,5,0.362965,0.116893,0.0
2024-02-07,24,6,0.390371,0.116968,0.0
2024-02-08,24,2,0.295779,0.116668,0.0
2024-02-08,24,3,0.363067,0.116743,0.0
2024-02-08,24,4,0.370135,0.116818,0.0
2024-02-08,24,5,0.364972,0.116893,0.0
2024-02-08,24,6,0.392808,0.116968,0.0
2024-02-09,24,2,0.324644,0.116668,0.0
2024-02-09,24,3,0.365422,0.116743,0.0
2024-02-09,24,4,0.348253,0.116818,0.0
2024-02-09,24,5,0.354663,0.116893,0.0
2024-02-09,24,6,0.39397,0.116968,0.0
2024-02-10,24,2,0.302427,0.116668,0.0
2024-02-10,24,3,0.350516,0.116743,0.0
2024-02-10,24,4,0.339784,0.116818,0.0
2024-02-10,24,5,0.338721,0.116893,0.0
2024-02-10,24,6,0.403518,0.116968,0.0
2024-02-11,24,2,0.281907,0.116668,0.0
2024-02-11,24,3,0.332782,0.116743,0.0
2024-02-11,24,4,0.323201,0.116818,0.0
2024-02-11,24,5,0.319713,0.116893,0.0
2024-02-11,24,6,0.395736,0.116968,0.0
2024-02-12,24,2,0.301167,0.116668,0.0
2024-02-12,24,3,0.342916,0.116743,0.0
2024-02-12,24,4,0.339537,0.116818,0.0
2024-02-12,24,5,0.353104,0.116893,0.0
2024-02-12,24,6,0.400365,0.116968,0.0
2024-02-13,24,2,0.31184,0.116668,0.0
2024-02-13,24,3,0.351915,0.116743,0.0
2024-02-13,24,4,0.348838,0.116818,0.0
2024-02-13,24,5,0.377005,0.116893,0.0
2024-02-13,24,6,0.403405,0.116968,0.0
2024-02-14,24,2,0.316168,0.116668,0.0
2024-02-14,24,3,0.361973,0.116743,0.0
2024-02-14,24,4,0.354414,0.116818,0.0
2024-02-14,24,5,0.390607,0.116893,0.0
2024-02-14,24,6,0.407115,0.116968,1.0
2024-02-15,24,2,0.322658,0.116668,0.0
2024-02-15,24,3,0.362084,0.116743,0.0
2024-02-15,24,4,0.35329,0.116818,0.0
2024-02-15,24,5,0.389147,0.116893,0.0
2024-02-15,24,6,0.398538,0.116968,1.0
2024-02-16,24,2,0.322527,0.116668,0.0
2024-02-16,24,3,0.352588,0.116743,0.0
2024-02-16,24,4,0.347843,0.116818,0.0
2024-02-16,24,5,0.375305,0.116893,0.0
2024-02-16,24,6,0.391883,0.116968,1.0
2024-02-17,24,2,0.323855,0.116668,0.0
2024-02-17,24,3,0.351603,0.116743,0.0
2024-02-17,24,4,0.346158,0.116818,0.0
2024-02-17,24,5,0.367031,0.116893,0.0
2024-02-17,24,6,0.392549,0.116968,1.0
2024-02-18,24,2,0.330417,0.116668,0.0
2024-02-18,24,3,0.35461,0.116743,0.0
2024-02-18,24,4,0.350142,0.116818,0.0
2024-02-18,24,5,0.364233,0.116893,0.0
2024-02-18,24,6,0.399328,0.116968,1.0
2024-02-19,24,2,0.330877,0.116668,0.0
2024-02-19,24,3,0.349584,0.116743,0.0
2024-02-19,24,4,0.31972,0.116818,0.0
2024-02-19,24,5,0.346229,0.116893,0.0
2024-02-19,24,6,0.396203,0.116968,1.0
2024-02-20,24,2,0.329161,0.116668,0.0
2024-02-20,24,3,0.34476,0.116743,0.0
2024-02-20,24,4,0.313617,0.116818,0.0
2024-02-20,24,5,0.341609,0.116893,0.0
2024-02-20,24,6,0.390693,0.116968,1.0
2024-02-21,24,2,0.282612,0.116668,0.0
2024-02-21,24,3,0.332553,0.116743,0.0
2024-02-21,24,4,0.400323,0.116818,0.0
2024-02-21,24,5,0.402038,0.116893,1.0
2024-02-21,24,6,0.434681,0.116968,1.0
2024-02-22,24,2,0.296762,0.116668,0.0
2024-02-22,24,3,0.331745,0.116743,0.0
2024-02-22,24,4,0.362865,0.116818,0.0
2024-02-22,24,5,0.357781,0.116893,1.0
2024-02-22,24,6,0.403005,0.116968,1.0
2024-02-23,24,2,0.306101,0.116668,0.0
2024-02-23,24,3,0.339768,0.116743,0.0
2024-02-23,24,4,0.370457,0.116818,0.0
2024-02-23,24,5,0.374696,0.116893,1.0
2024-02-23,24,6,0.405405,0.116968,1.0
2024-02-24,24,2,0.325659,0.116668,0.0
2024-02-24,24,3,0.337963,0.116743,0.0
2024-02-24,24,4,0.333745,0.116818,0.0
2024-02-24,24,5,0.35169,0.116893,1.0
2024-02-24,24,6,0.389474,0.116968,0.0
2024-01-30,25,2,0.217576,0.120417,0.0
2024-01-30,25,3,0.294135,0.120494,0.0
2024-01-30,25,4,0.265074,0.120571,0.0
2024-01-30,25,5,0.297659,0.120099,0.0
2024-01-30,25,6,0.323034,0.119534,0.0
2024-01-31,25,2,0.260113,0.120417,0.0
2024-01-31,25,3,0.32821,0.120494,0.0
2024-01-31,25,4,0.295808,0.120571,0.0
2024-01-31,25,5,0.346299,0.120099,0.0
2024-01-31,25,6,0.332839,0.119534,0.0
2024-02-01,25,2,0.2786,0.120417,0.0
2024-02-01,25,3,0.332732,0.120494,0.0
2024-02-01,25,4,0.298447,0.120571,0.0
2024-02-01,25,5,0.343569,0.120099,0.0
2024-02-01,25,6,0.32535,0.119534,0.0
2024-02-02,25,2,0.321822,0.120417,0.0
2024-02-02,25,3,0.36433,0.120494,0.0
2024-02-02,25,4,0.336654,0.120571,0.0
2024-02-02,25,5,0.374994,0.120099,0.0
2024-02-02,25,6,0.363095,0.119534,0.0
2024-02-03,25,2,0.351138,0.120417,0.0
2024-02-03,25,3,0.385454,0.120494,0.0
2024-02-03,25,4,0.363161,0.120571,0.0
2024-02-03,25,5,0.392952,0.120099,0.0
2024-02-03,25,6,0.39081,0.119534,0.0
2024-02-04,25,2,0.363553,0.120417,0.0
2024-02-04,25,3,0.401289,0.120494,0.0
2024-02-04,25,4,0.372865,0.120571,0.0
2024-02-04,25,5,0.389926,0.120099,0.0
2024-02-04,25,6,0.404693,0.119534,0.0
2024-02-05,25,2,0.361573,0.120417,0.0
2024-02-05,25,3,0.405402,0.120494,0.0
2024-02-05,25,4,0.368842,0.120571,0.0
2024-02-05,25,5,0.37382,0.120099,0.0
2024-02-05,25,6,0.407695,0.119534,0.0
